1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,class
-168554.8,6542.031,623.0368,-76.95654,-393.6037,-128.5392,49.00866,-19.87664,-35.20432,84.66408,10.64044,-34.51539,-82.2526,45.01805,-10.38735,E.C.=4.2.1.20
-294456.3,1385.114,1875.446,479.8236,-34.3581,65.20279,-116.9248,-45.19856,-15.78683,-149.4461,78.49587,-58.29666,-64.21583,-30.11477,-129.8966,E.C.=4.2.1.20
-204565.2,5967.955,1141.302,163.1180,-262.3315,45.34175,-4.312054,3.303992,-25.34792,-6.659973,32.79689,21.08339,-46.47206,-11.61689,-31.81221,E.C.=3.5.3.1
-604310.3,-13916.09,-4697.58,-40.05245,-33.2915,139.7521,-69.24848,-50.30164,213.333,-27.09612,55.31918,-102.2436,-77.43075,-150.3931,16.65389,E.C.=2.7.7.7
-164385.9,8571.044,1055.930,-18.47860,60.66687,135.5551,-51.98368,-37.45469,43.65144,20.0519,-28.01881,27.57028,-43.17871,38.47956,-45.82805,E.C.=3.5.2.6
-200396.1,4151.633,182.6738,-142.4105,-513.7946,-192.4193,24.81415,52.55369,-76.27087,1.762314,76.4422,3.126658,17.92974,-67.27333,42.29723,E.C.=2.7.11.24
-524455.4,-13346.14,-91.70458,-485.1542,-74.25286,-17.26043,266.4179,27.03927,9.431937,-75.54002,-14.28243,-15.11752,2.598511,-79.4237,52.26282,E.C.=2.4.1.19
-48067.57,7227.459,-423.495,-46.38088,-19.92142,6.064158,1.856475,4.708786,-37.53157,1.921914,-27.45301,3.126505,35.6935,16.35949,11.26937,E.C.=2.7.13.3
-54345.79,7777.115,-420.1444,-56.76504,-80.83596,26.39106,7.731568,41.44851,-31.41246,7.135117,-25.04071,22.39270,1.219352,26.67573,18.66228,E.C.=2.7.13.3
-452782.7,-11205.39,-199.5853,-295.7325,197.1919,-200.1586,27.64705,-172.9701,-8.69012,-111.9385,-188.5662,110.8150,-91.6824,214.7924,-65.69931,E.C.=3.3.2.6
-448762.5,-10921.99,-198.9953,-280.4384,219.0981,-178.1551,-0.3279659,-148.3282,32.51764,-78.2668,-165.9195,54.31476,-44.88921,181.3147,-82.3449,E.C.=3.3.2.6
-454057.1,-11478.68,-97.96134,-277.8835,156.5491,-189.3394,29.50877,-176.1816,11.81851,-105.9437,-185.0647,16.75715,-81.71776,228.1357,-59.73759,E.C.=3.3.2.6
-264492.4,1889.138,1657.898,36.05652,332.1370,-208.0782,188.4636,124.1086,-38.2948,85.34005,16.60693,-17.10818,2.056801,62.05686,-44.45164,E.C.=3.4.23.46
-361390.2,971.729,-1539.164,-547.5366,208.4094,-411.6507,-152.6385,-133.4942,-102.9997,-36.84522,-157.1220,-98.6047,30.54132,-93.29257,102.7433,E.C.=2.7.11.15
-147120.8,6845.698,252.4197,-185.1670,90.88015,43.34157,-142.1803,-13.21186,-74.27381,25.01118,-55.12916,18.82997,-35.45539,37.14386,-21.35971,E.C.=2.7.10.1
-21047.83,5610.399,-962.5465,-158.8909,-46.15342,52.12067,18.03345,0.6597486,27.98772,5.634379,-22.32209,-5.672714,-7.050951,8.07839,24.58846,E.C.=3.6.3.4
-248256.0,2891.671,1510.144,-11.23309,289.2184,-233.1641,209.7477,153.5282,-110.7643,70.39731,-20.96116,12.30457,-36.05357,49.20934,-75.04681,E.C.=3.4.23.46
-134526.1,7778.412,-1375.946,-15.51395,65.10063,-154.9205,73.5792,27.16694,51.2506,48.6548,-84.6409,-4.539024,6.025907,-39.04579,-1.287743,E.C.=1.7.3.3
-218426.9,6956.096,346.0049,94.62643,188.8264,187.1023,120.0607,84.52274,7.044235,32.29791,56.92638,65.24306,71.07008,-16.43162,-42.47408,E.C.=3.1.1.53
-104407.6,5779.733,176.9725,177.5687,44.43838,11.27277,-77.62427,67.49957,-28.45214,-14.48204,-32.50484,13.81792,-100.1259,-59.45657,-34.77675,E.C.=2.3.1.28
-325600.8,-1226.514,-349.983,377.7049,-347.7988,-139.1603,168.997,3.280519,88.58202,-18.17583,-41.50818,-32.90128,-160.2446,-47.09301,-76.79139,E.C.=1.5.1.3
-183007.4,7005.803,962.5623,-170.3126,-26.85965,-47.86567,-193.2099,112.2925,62.27106,47.03339,-14.41816,-126.1627,-12.67262,-47.93546,38.40677,E.C.=4.2.3.4
-316650.8,-3594.258,-206.5714,-174.9367,-43.05036,-225.7706,-130.1358,-47.94338,76.57662,115.3066,30.92979,-100.2659,-2.802826,15.30501,149.5810,E.C.=4.2.1.92
-163537.6,5177.425,623.8972,-262.8699,28.15526,-155.8382,-92.99085,-68.42085,-120.2354,-57.56741,-49.55053,8.330967,30.47977,13.33332,-1.370211,E.C.=2.7.10.1
-321234.9,1111.553,-153.9203,454.8833,-112.8189,229.5678,192.4652,-108.6978,63.57296,-174.8866,47.09037,-5.068518,-48.50662,-4.670995,14.85782,E.C.=3.1.3.1
-385091.5,-5591.885,1202.596,130.1638,131.3808,-194.1482,324.2611,-57.46632,55.85927,69.28502,81.76913,37.35653,5.893488,71.2242,-6.646412,E.C.=1.1.3.6
-177602.2,10313.59,827.6123,26.46152,64.66397,392.4406,49.18266,-74.78948,90.00407,62.33556,93.14427,-8.385065,11.09826,45.49707,62.18723,E.C.=3.4.21.62
-340756.2,-1437.052,890.3644,281.5014,-282.4726,-309.8842,97.35453,-15.19289,-44.12111,-43.66977,4.336832,70.40922,38.7307,-69.32367,-21.69756,E.C.=1.5.3.17
-254018.2,4218.133,1017.132,-54.43736,282.8222,144.633,-45.70714,-160.0753,120.5737,-61.23448,3.11133,-57.21836,30.51741,-104.4236,-58.6121,E.C.=4.4.1.1
-237594.6,5974.46,720.1625,-26.08398,365.0028,215.8968,-48.62937,-168.7087,63.79036,-124.4274,37.59689,-64.29194,27.70273,-11.39909,-13.57246,E.C.=4.4.1.1
-263321.5,3864.496,920.308,49.99763,303.7142,155.1136,-5.572228,-168.2389,111.9836,-91.80038,70.88113,-60.81989,4.630391,-78.33346,-49.67042,E.C.=4.4.1.1
-197016.9,5134.196,555.6168,-112.1090,-209.8131,-218.9542,9.28631,50.90053,44.71410,-49.99331,55.05072,12.44825,-110.8753,27.98826,0.7890544,E.C.=2.7.11.24
-283.4045,98.09732,-46.97136,26.6894,6.556193,-10.4205,2.828032,4.763955,-2.679564,-0.3483627,-0.5309846,-2.190919,1.718970,-4.044805,0.4231153,E.C.=6.4.1.2
-288.2347,102.3381,-48.53409,30.613,5.121493,-11.75841,1.182249,3.78404,-2.931341,-1.236294,0.3162172,-2.220458,0.1824942,-1.680623,0.2063158,E.C.=6.4.1.2
-52.70236,26.54085,-16.69522,11.10210,2.539418,-4.122309,-0.5239335,0.764935,-0.9422206,0.0946151,0.1045846,-0.8407122,0.9372499,-0.08324298,0.04362434,E.C.=6.4.1.2
-146897.6,6462.712,208.7533,-221.3757,178.7645,-45.08593,6.452611,-59.01384,43.69755,63.49797,-38.13637,-24.34124,-13.63174,-65.34316,14.09294,E.C.=2.7.11.1
-262011.2,4787.176,1253.051,109.2842,136.3412,339.4053,-104.5527,87.08113,44.24982,-49.93717,-50.81957,-67.13548,0.6936501,60.68414,151.8860,E.C.=1.1.1.1
-160118.4,5394.317,-79.58054,298.9774,-343.2333,-81.46176,33.80014,-8.864469,-9.189407,29.99641,-60.8979,-16.24595,35.29202,-43.66081,-95.16293,E.C.=6.3.2.1
-144474.8,6970.672,453.9504,-234.1694,-11.06899,-70.10318,-63.31216,-41.17274,-112.5901,-32.40489,-34.64693,3.675309,30.07992,-21.72445,-12.07839,E.C.=2.7.10.1
-202299.5,4381.059,928.3693,19.25122,85.6338,-43.34694,-17.25169,-11.96143,-34.15704,-36.85037,24.52611,3.664957,-22.82471,-9.433567,-65.50619,E.C.=3.4.17.1
-194881.6,6638.926,664.1519,-238.588,-323.0076,1.565393,-6.608405,-92.73556,-61.24782,32.59824,27.22545,24.91342,-69.46313,-58.02395,-27.65304,E.C.=4.2.1.52
-748476.4,-6797.287,-6984.401,-601.3916,-227.6731,810.4338,-20.74243,-271.2465,-64.73171,283.4830,2.105304,177.3912,-94.28119,255.323,-62.08846,E.C.=2.7.7.6
-700805.4,-16419.96,-2798.630,-449.8418,771.631,18.49825,42.27161,-130.2569,60.60477,39.23284,29.94306,57.88384,47.00696,-30.75345,57.06808,E.C.=2.7.7.6
-142096.2,6839.404,209.3229,-240.3880,-154.2907,-125.7029,-3.189877,31.54574,24.43002,-4.48947,10.63106,3.812363,-33.24369,22.99256,-3.325968,E.C.=2.7.10.2
-86447.6,7197.423,129.6229,78.97462,33.57704,-83.7175,-32.23507,39.97962,10.8079,46.58416,14.55865,89.56164,-23.81549,6.49177,6.282905,E.C.=2.7.1.25
-21563.37,5158.508,-815.3544,-102.0088,-40.20184,-4.159095,48.91595,21.44069,23.13641,1.859547,-13.37175,-30.1361,2.888548,24.90579,-23.71617,E.C.=2.3.1.12
-216875.2,3601.667,-670.8178,-51.92622,-56.92873,-142.3815,-161.9406,22.45394,46.79731,-28.18525,-31.02153,-44.94071,-5.45809,-34.84236,75.04662,E.C.=2.7.11.2
-106066.1,5739.022,-182.037,-256.4586,-92.81607,-302.261,4.17304,-37.799,-64.68268,49.72171,-0.4186585,-25.78167,76.10498,15.19267,69.26847,E.C.=2.5.1.18
-80731.61,6362.813,309.0191,189.3021,-19.63206,-105.5079,-34.48013,66.69776,15.13624,4.291161,-23.3447,-37.57704,10.96997,-3.512667,-11.61523,E.C.=2.3.2.4
-146482.5,5937.946,501.8428,-332.5394,-94.44934,-160.8241,-68.38606,-12.49229,-147.4305,-28.98815,10.10974,25.93823,-36.01748,33.06364,-31.92847,E.C.=2.7.10.2
-104467.7,6081.935,-1.965129,-206.1408,-78.28709,-331.4675,-1.588630,-25.81045,-34.08090,54.18446,-10.85356,-39.83204,7.40414,-16.69176,12.43111,E.C.=2.5.1.18
-126969.2,6535.031,-602.765,-100.3730,-64.20032,-111.0414,-117.9496,-21.35645,39.89151,-35.64426,39.08803,30.82923,-4.602597,-13.00152,-40.84575,E.C.=5.4.99.5
-606062.2,-21673.73,-1210.172,-831.7587,310.7202,-19.93339,-499.9296,220.2206,113.3947,65.32401,33.6842,53.14837,5.013503,7.47832,60.61263,E.C.=2.7.1.153
-169398.7,8657.12,677.2252,-97.36135,-260.7500,68.91741,-103.9696,69.88332,-3.617069,-22.96126,38.57342,76.59492,85.68906,68.26701,12.69594,E.C.=2.1.3.2
-184383.7,7122.296,785.475,11.40177,-176.1775,76.73971,-97.24604,112.2852,-45.5501,-38.50922,24.17494,90.74483,56.15833,52.8036,-23.54373,E.C.=2.1.3.2
-150271.1,5847.501,-24.94784,52.2262,-145.5361,115.4342,-63.67019,79.42707,-3.612353,19.95109,-98.10871,-36.64987,-0.6024244,21.85701,-47.9456,E.C.=2.6.1.42
-149509.8,5573.847,23.12171,40.90719,-128.3001,69.98714,-56.10167,67.72105,-23.47861,51.63464,-146.9822,-5.895433,-20.84870,25.18174,-48.74897,E.C.=2.6.1.42
-158787.6,3830.494,456.2016,90.69799,-415.5848,-287.7303,-222.6851,0.956781,-98.38378,-19.21285,-15.83951,-3.288963,-35.06769,6.318036,3.527664,E.C.=2.3.1.48
-160504.9,5483.823,297.0537,-250.8976,35.50537,-20.15357,-73.48166,8.221246,-62.02458,53.01416,-20.54046,-42.91543,101.554,70.26544,-20.83082,E.C.=2.7.10.1
-190151.2,5474.096,290.7651,-155.3351,-422.7992,-161.8117,-12.12622,63.16332,-8.035348,59.29406,-4.706698,12.22811,51.75665,38.18696,36.25553,E.C.=2.7.11.24
-31759.92,5832.313,-671.4794,14.53858,106.9453,55.08205,48.93569,28.54484,-32.02692,-2.796933,0.4457999,-6.204715,15.74569,25.14527,2.748787,E.C.=2.7.10.1
-201418.8,5691.473,258.5073,-276.1913,-92.80066,-126.0627,44.47015,-77.57932,90.86733,156.9181,-49.64564,-11.25352,48.78839,4.368298,-10.29028,E.C.=3.2.1.91
-201158.9,5661.301,256.981,-287.2823,-91.1246,-126.7711,40.0859,-76.81326,106.7126,146.8654,-40.80761,-7.671008,38.89634,7.294391,-10.52202,E.C.=3.2.1.91
-203330.0,5111.004,947.6792,-261.8369,-73.99884,-192.3884,44.1326,9.696316,-33.04972,-1.839073,-45.48075,27.699,-5.847457,18.23552,-26.73224,E.C.=1.4.3.3
-143012.4,8648.736,-40.29133,109.0883,-9.719181,29.18248,27.59371,12.04353,-89.42257,64.0228,36.58472,-21.71093,6.196517,34.84755,-8.488917,E.C.=1.12.2.1
-425334.6,-4402.008,678.3705,-105.7283,-189.2186,347.9129,-125.2842,-89.19985,94.51,11.33664,8.804004,-34.40703,59.25062,94.77693,-10.63627,E.C.=1.12.2.1
-425657.8,-4386.061,754.5199,-108.1587,-213.4014,352.6503,-125.9715,-65.501,87.60395,41.57595,-0.8637442,-27.8164,81.11762,108.8166,3.517721,E.C.=1.12.2.1
-417799.9,-4552.003,614.4437,-176.5219,-215.7008,304.5111,-121.6528,-74.2394,124.8043,67.45225,-46.52627,-100.8397,56.86198,120.2577,-0.6969935,E.C.=1.12.2.1
-638652.3,-27553.31,6.885204,-468.8324,108.242,-595.7653,-228.8785,-68.87235,253.779,70.83858,-8.367163,-140.2546,-74.94993,-36.39051,-19.32030,E.C.=2.4.1.1
-391249.4,-9291.879,557.3461,-177.3426,-325.3425,-232.4958,-46.5827,-108.4859,8.176944,181.3154,-37.07537,-64.71328,0.4907593,-57.3763,99.66364,E.C.=2.3.3.9
-130.1284,61.5728,-34.76533,20.27940,5.233965,-8.718108,0.713824,4.375158,-2.527657,-1.560805,-1.766971,0.5255589,1.727645,-2.001344,2.029346,E.C.=5.3.1.9
-3084.99,644.4025,-277.5114,229.2201,37.27188,-46.06321,15.84420,18.51663,-21.60758,-10.21051,-5.588971,-7.750683,10.71554,2.177120,0.6800634,E.C.=1.10.2.2
-1003.784,415.0234,-201.5598,108.3096,19.14686,-33.38072,-8.630905,-2.255628,-1.652711,0.9683567,0.700845,-0.4290083,2.339261,1.703106,2.890602,E.C.=2.3.1.48
-161933.6,5240.623,184.9251,-88.23694,194.3577,-60.14703,-56.90139,-83.17496,28.04666,56.44443,-12.18538,104.7179,-25.02110,2.649321,-44.32216,E.C.=3.2.2.21
-341329,663.1612,1267.161,-134.7152,53.24333,90.91452,-158.132,-100.2537,-8.73664,-144.7088,-3.85819,2.914292,69.39347,-23.77678,52.05531,E.C.=2.4.1.21
-84396.47,5668.808,315.3106,63.87413,231.8462,24.33025,-87.51567,-14.09175,-20.54102,23.77194,-84.67036,-1.686429,-20.18441,-17.63654,-14.25703,E.C.=2.3.1.4
-83767.36,5805.737,361.7954,71.3464,237.1181,32.47403,-101.2315,-10.51399,-6.78889,-4.660545,-76.22076,3.650236,-4.299924,-25.03888,2.715695,E.C.=2.3.1.4
-278004.9,2315.207,888.476,157.0250,-89.4214,149.6334,370.7488,56.05315,100.8323,-106.3985,-23.09045,4.498342,8.563316,116.3572,-59.32503,E.C.=3.2.1.18
-278122.6,2321.824,900.1425,162.2457,-85.10191,152.3207,370.1664,44.61467,87.67705,-107.6219,-13.36052,-6.602413,-0.4517453,106.2778,-63.13836,E.C.=3.2.1.18
-82440.73,7327.357,276.6156,-17.96708,-64.35248,-66.94625,-1.776186,-43.19379,-61.44058,6.611328,-31.88982,-18.48599,-10.40401,-35.00355,-11.02176,E.C.=1.11.1.9
-79420.42,7309.495,193.0677,194.6693,45.43545,62.36726,46.18333,94.58958,-26.57962,-41.24799,-25.09812,49.94333,75.56379,10.51841,-49.6738,E.C.=5.2.1.8
-236018.8,3829.981,200.4937,-173.1292,-286.8148,61.93314,56.79374,-86.6179,-21.75797,29.04071,-72.78897,38.2222,-12.09096,8.542906,2.546265,E.C.=4.1.1.37
-32612.16,5976.778,-501.4889,-351.0904,21.47082,-31.79151,40.59179,46.49687,-2.424122,-42.28285,-29.66918,-1.268298,18.78279,2.838297,8.817436,E.C.=3.4.23.16
-32577.38,5962.835,-491.3494,-347.8500,29.61284,-31.77102,43.98757,55.75928,-10.12735,-37.16343,-21.11061,4.9226,21.74742,5.813724,4.682192,E.C.=3.4.23.16
-214333.2,1543.217,-345.0745,-168.9763,-83.9152,-182.2267,55.39804,76.93899,132.1296,-127.1605,-88.14548,55.02619,-146.5312,48.64192,20.55276,E.C.=2.3.1.48
-317030.9,-3001.024,108.054,-281.4617,-126.6952,-291.0606,-57.17599,-86.26091,16.05425,68.85591,42.93895,21.11502,-124.2374,20.14682,130.6534,E.C.=1.14.13.15
-795219,-31242.35,-59.12314,190.1538,210.1895,-146.7716,284.9448,235.9461,-77.01426,-192.3389,-140.0497,-12.34128,-7.02822,34.74364,-23.57881,E.C.=3.2.1.23
-151812.0,4885.739,-2.310229,375.2534,-275.0611,-54.82645,173.3323,98.61082,4.076127,48.545,36.16056,-15.53550,51.08939,23.06452,28.59571,E.C.=4.2.1.1
-110007.4,5589.364,272.1031,153.035,-251.2689,-278.2920,-99.82848,-108.8622,-0.2939051,-16.31075,-45.50332,-6.905699,-1.200249,-21.65044,2.571310,E.C.=1.14.99.3
-420025.2,-13777.04,-1318.997,335.9795,124.9936,-443.7041,-127.7091,-324.3647,-40.18417,9.071996,-33.71591,-50.18809,100.9935,39.57254,-88.77255,E.C.=3.4.17.23
-422066.6,-13698.95,-1352.071,423.2119,104.3595,-420.5336,-110.6194,-299.1876,-71.16955,29.00389,16.29053,25.64401,138.0312,78.86066,-58.20922,E.C.=3.4.17.23
-190578.5,5481.404,710.8729,178.7654,266.9640,-43.04166,-106.2756,-60.47664,139.5796,-81.98844,26.22194,-38.6064,93.2601,7.753489,20.59263,E.C.=1.1.1.27
-201179.1,10805.05,351.0518,394.425,351.054,302.8072,-63.94885,159.3222,53.00589,-66.42435,-28.63930,38.40593,-54.88731,-66.38816,138.4149,E.C.=2.7.7.7
-199867.6,10737.04,383.9294,300.0866,247.6575,298.8323,-57.52605,163.2020,-33.11050,-3.540588,-56.97021,59.04756,-67.04085,-67.14362,121.9404,E.C.=2.7.7.7
-45525.85,7255.495,-202.0347,-297.0562,166.9765,-19.86256,27.84256,-40.58250,-39.66351,7.8936,40.75561,-0.1916448,3.157757,25.47133,4.622196,E.C.=2.8.1.1
-207357.5,5670.839,363.6965,407.715,100.0584,109.7257,-19.15558,-17.14812,86.0501,3.191046,-30.13246,22.58962,-42.03089,81.72699,33.70834,E.C.=3.1.3.11
-32509.81,5915.337,-492.1349,-368.8183,29.29661,-47.21624,37.77627,52.18135,-5.557521,-39.06968,-18.29505,-6.240655,14.17395,-3.926492,-14.14232,E.C.=3.4.23.16
-78793.09,12091.88,-1628.698,137.4465,279.4156,162.2892,117.2312,-86.13591,58.27702,-13.41238,5.17426,29.34749,-31.71893,22.31673,-39.91537,E.C.=3.4.25.1
-82829.74,12536.18,-1638.263,232.0426,255.7002,267.9160,54.14114,-49.36361,47.41826,6.777918,23.91834,12.69490,4.517627,20.92894,34.26273,E.C.=3.4.25.1
-82395.76,10945.98,-1421.927,179.653,112.977,153.9693,42.0658,-52.20753,33.72207,33.8743,16.38346,-9.42519,64.97158,22.18963,-0.2300968,E.C.=3.4.25.1
-107201.9,10119.84,-463.224,50.59048,157.3823,151.1198,98.24335,4.972777,119.9612,15.91454,-63.03026,45.98179,-4.407134,34.2941,-11.65878,E.C.=3.4.25.1
-99098.6,8632.423,227.0387,-192.0721,106.0699,85.30125,-0.5805557,-1.571014,-5.860221,71.51429,-36.8021,26.20073,14.90233,-46.56015,-30.01927,E.C.=3.4.25.1
-94504.8,9480.247,-273.4110,-84.86824,33.39437,171.2086,73.60472,-3.084087,55.98406,68.67156,-24.90875,66.8238,-50.47902,-37.81651,-20.69070,E.C.=3.4.25.1
-125287.0,9292.579,18.44657,71.93476,314.0176,238.8811,-24.88446,22.73814,88.08598,44.70504,-19.90479,62.11056,-4.446352,66.75865,36.52875,E.C.=3.4.25.1
-119901.0,8367.59,-67.70867,108.0065,99.0114,132.8173,-14.37857,-27.35214,49.68036,34.4907,-20.48355,-2.833125,60.97755,-0.9306095,3.54942,E.C.=3.4.25.1
-107284.9,9426.883,-36.91989,-222.6512,83.4463,170.4988,44.13472,-30.0916,49.51725,25.80528,-37.39612,64.39278,-35.59677,-32.51975,21.69629,E.C.=3.4.25.1
-96802.95,9912.43,432.5999,-158.3242,23.64218,95.61117,55.68201,-33.16158,89.98383,-21.10804,20.33289,35.54794,-3.163487,22.20879,49.85574,E.C.=3.1.1.3
-64938.06,11067.64,-864.241,141.4810,2.684132,160.2171,40.57241,3.630276,37.80344,-6.311045,19.02381,29.44436,-9.231256,17.02790,22.32331,E.C.=3.1.1.3
-96826.54,9950.893,432.6879,-167.2042,33.55988,116.2105,57.96521,-27.46225,94.48259,-20.97667,28.17888,38.71373,-8.740928,5.727441,39.30264,E.C.=3.1.1.3
-75975.28,10532.49,-304.1696,-173.4659,145.6872,59.47943,66.53518,-38.95965,65.36169,-28.36520,35.35983,41.30353,-28.36952,18.48404,31.81844,E.C.=3.1.1.3
-96933.62,9984.921,453.8614,-158.2393,28.33361,106.7570,59.81984,-35.00893,84.2185,-24.13504,10.20106,43.79866,-3.424555,18.23357,30.03131,E.C.=3.1.1.3
-96815.7,9912.144,437.3892,-147.5472,17.58897,103.7080,63.06306,-32.08045,86.75643,-25.36634,18.30039,36.27491,-9.545476,14.82118,32.67736,E.C.=3.1.1.3
-203520,5411.117,-176.7191,-137.0798,2.673894,-169.3950,-203.6074,39.60711,54.14872,-36.03837,-5.077727,-9.309532,18.39441,66.24918,76.19602,E.C.=2.7.11.2
-129732.8,6210.949,230.0102,158.8694,264.5781,-73.7657,-6.793453,-30.29001,-29.24733,-13.4205,-23.52721,-27.13438,-11.55814,-0.653394,76.77492,E.C.=3.5.1.28
-72084.92,8858.884,-151.9904,59.68239,90.85933,161.2496,-61.82928,-12.47676,-56.8834,-53.09324,64.28756,2.73838,81.7199,61.08526,-23.89992,E.C.=3.2.1.17
-173748.3,5857.474,1115.972,-212.9668,-93.14096,13.47450,-121.5194,86.33314,-116.1870,-53.29414,-49.85414,-35.69904,-22.98003,-21.07497,19.67872,E.C.=3.1.3.48
-233656.3,2456.722,598.6551,-276.8294,135.8863,-184.5897,-97.61983,5.545246,-21.86298,-159.8765,-75.53344,-28.55375,41.81129,2.221649,18.16726,E.C.=3.1.13.4
-289198.5,1384.150,28.61382,512.5763,-437.8965,196.9005,228.0201,-168.6569,32.25588,32.68191,35.10803,-43.92606,67.66246,-42.0701,104.7711,E.C.=4.2.1.90
-289059,1371.468,14.49600,519.2784,-432.4904,199.2066,235.0558,-160.0414,32.39327,19.08783,44.61972,-16.64592,71.54604,-53.69177,106.5163,E.C.=4.2.1.90
-192495.1,5709.23,898.5105,114.5810,219.3217,-47.40696,-92.98575,-101.4625,155.9230,-119.3729,-13.09937,-62.66926,81.54186,-12.62513,-31.95285,E.C.=1.1.1.27
-162539.4,5335.799,243.2814,-115.3969,193.8255,-59.58783,-53.82619,-89.22206,-7.627858,30.56941,-18.84478,78.44763,-21.43027,-30.1365,-38.57338,E.C.=3.2.2.21
-869452.5,-45561.7,697.2833,91.73292,65.42542,170.7522,20.95422,224.054,-267.1181,60.77054,-114.4000,-23.91440,-2.966034,-138.4496,-38.62931,E.C.=3.2.1.114
-871957.1,-45614.47,684.5249,117.6185,93.90214,169.8414,29.20783,198.4661,-252.8838,72.77663,-59.00579,37.91135,45.21834,-148.3289,-56.92688,E.C.=3.2.1.114
-872687.8,-45534.78,663.0062,115.4383,110.1698,209.9386,22.30373,222.6696,-248.9943,48.97818,-60.41431,22.36357,24.10319,-141.0342,-46.92979,E.C.=3.2.1.114
-79237.9,6653.956,513.4921,51.83259,178.8150,-131.3260,16.77948,37.63461,-37.56981,-61.81383,5.9102,-33.94508,-12.98383,17.23739,15.40628,E.C.=3.6.1.1
-447633.6,-8876.447,1446.609,88.5767,215.3779,471.5351,15.85792,-81.09845,44.45632,167.7678,-180.6218,-145.1108,-29.08562,-207.2197,85.82124,E.C.=6.3.5.3
-260201.2,613.8089,1073.173,418.2807,169.2855,102.9056,46.82237,-107.3739,41.18537,7.693562,-57.05608,15.41216,-0.1033346,-0.4740147,56.67141,E.C.=3.1.1.47
-203851.4,4792.741,959.6185,33.16005,83.33779,-147.4077,-19.83424,-42.43688,3.089585,-19.67873,9.078918,84.75566,9.307995,-18.28756,25.71098,E.C.=1.1.1.37
-164116.7,10011.12,464.3384,-428.2911,-7.16528,171.1372,-37.83026,49.80499,-25.64132,-11.81175,19.75895,-32.02136,-48.14045,-97.94088,14.95109,E.C.=3.4.19.12
-280875,222.8265,848.8126,-170.8154,74.8411,-23.04458,-58.93237,78.97618,4.502912,61.3557,19.59607,-10.23729,-39.15974,12.53301,34.96438,E.C.=3.4.17.20
-280827.0,221.2362,756.0027,-136.057,44.31659,-31.96789,-78.56984,52.41281,7.960074,7.32029,16.74534,26.46048,-30.59674,-23.35903,-60.70335,E.C.=3.4.17.20
-95955.95,7725.282,81.61997,-208.2016,90.8,-86.34425,157.0339,62.26262,54.86145,-4.276807,-9.7867,-12.15183,-38.10547,-30.33415,12.69086,E.C.=3.2.1.73
-62041.99,6368.596,-820.6045,90.15445,-18.09761,-79.47734,-22.37036,24.32725,-31.73875,14.92264,-47.81403,-36.67836,1.575488,13.29347,49.1991,E.C.=3.4.22.36
-65674.58,6274.347,-844.1309,183.9668,-13.13939,-77.17804,-22.03761,19.18754,-17.85314,-14.78479,-50.47719,-32.33993,6.1832,31.41997,45.92454,E.C.=3.4.22.36
-21881.97,3769.621,-744.5349,192.509,62.72802,-27.52831,-4.861993,27.17677,1.405523,-20.87112,-2.806813,-25.96388,-3.197645,6.78555,5.112149,E.C.=3.4.22.36
-308162,2030.989,872.2316,275.8557,-116.0910,324.4437,10.08501,-83.75547,-216.7677,-7.033808,-49.5294,-70.23313,-46.58522,-44.20717,1.687749,E.C.=3.5.2.3
-46344.78,6747.984,-956.1604,9.043403,-66.38818,83.96875,34.60534,6.805221,29.40732,-45.88132,-2.753913,-12.42888,-17.70829,-1.065015,21.54262,E.C.=3.1.27.5
-46350.76,6782.699,-965.3956,5.908815,-53.45356,83.59456,40.64273,-4.367642,14.87333,-44.78442,-4.178118,-16.85824,-18.6022,-4.240486,14.81884,E.C.=3.1.27.5
-46069.04,6808.114,-981.9554,7.043214,-47.49106,76.15609,40.6672,6.148966,10.25229,-20.31501,7.785892,-17.96679,-20.88038,-4.224169,1.488157,E.C.=3.1.27.5
-173254.7,4766.695,100.5788,223.7085,-329.0311,-97.61572,-97.40609,25.88980,-6.8326,27.65179,80.69261,-28.03861,24.84974,-52.33087,21.66673,E.C.=6.1.1.1
-46407.54,6808.79,-964.0936,6.833082,-45.53974,78.65298,43.84725,1.713428,19.22943,-28.00004,14.88909,-21.16992,-16.21466,4.480503,17.00063,E.C.=3.1.27.5
-145665.2,11058.80,459.034,74.78465,322.3541,346.0617,95.854,-58.38617,-130.6020,-17.59595,103.866,36.1976,-113.7590,-20.06011,-36.51525,E.C.=3.2.2.22
-90877.82,6179.951,266.9691,-19.33586,-25.24030,-128.2428,46.48796,26.61661,10.81279,1.466394,-27.21050,-23.87555,-11.70118,-52.16138,-55.16398,E.C.=1.5.1.3
-198892.6,637.6502,578.6711,282.8360,433.3967,-439.658,-61.16957,92.14134,-17.27455,-26.42437,-18.98875,16.84804,20.17798,-0.2425954,-27.13947,E.C.=1.14.11.16
-211135.2,4551.441,589.3365,-246.2283,200.8890,-190.9981,164.1164,101.0845,-43.47989,123.8630,-35.09094,26.56206,6.836488,-0.4356093,19.73256,E.C.=3.4.23.15
-165010.2,5757.777,298.4519,-171.0064,-235.0536,56.10467,-28.30948,-34.90306,-79.16647,-30.38908,15.88951,-60.73416,-2.583763,4.304456,12.09211,E.C.=2.7.10.1
